invoiceTypeId,invoiceItemSeqId,invoiceDate,invoiceId,partyDetails,partyId,itemDescription,productId,quantity,Unit,price,amount
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/236,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,1,Pcs.,190,190
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/236,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,0.5,Pcs.,444.64,222.32
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/236,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Beauveria Culture Broth,PB0535,0.5,Ltr.,104.76,52.38
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/236,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Rhizo 1 LTR,PB0014,0.5,Pcs.,200,100
SALES_INVOICE,10,2019-07-09 00:00:000,HRD/19-20/236,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Nemakill 1 Kg,PB0022,0.5,Pcs.,84.38,42.19
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/237,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,4,Pcs.,640,2560
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/237,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,8,Pcs.,300,2400
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/237,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,2,Pcs.,480,960
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/237,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,3,Pcs.,92.81,278.43
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/237,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,3,Pcs.,92.81,278.43
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/237,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,2,Pcs.,190,380
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/237,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,1,Pcs.,444.64,444.64
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/237,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Beauveria Culture Broth,PB0535,2,Ltr.,104.76,209.52
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/237,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Rhizo 1 LTR,PB0014,10,Pcs.,200,2000
SALES_INVOICE,10,2019-07-09 00:00:000,HRD/19-20/237,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,2,Pcs.,200,400
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/238,"SURI ENTERPRISES, Salon",CP0154,Patanjali Fluorescens 1 Kg,PB0021,2,BOX,1113.72,2227.44
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/238,"SURI ENTERPRISES, Salon",CP0154,Patanjali Tricho 1 Kg,PB0019,2,BOX,1113.72,2227.44
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/238,"SURI ENTERPRISES, Salon",CP0154,Patanjali Neem Gold 1Ltr,PB0006,2,BOX,4065.6,8131.2
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/238,"SURI ENTERPRISES, Salon",CP0154,Patanjali Jaivik Khad 40 Kg,PB0002,15,Pcs.,480,7200
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/238,"SURI ENTERPRISES, Salon",CP0154,Patanjali Jaivik PROM 10 Kg.,PB1337,50,Bag,170,8500
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/238,"SURI ENTERPRISES, Salon",CP0154,Patanjali Jaivik PROM 40 Kg,PB0914,5,Pcs.,640,3200
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/239,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,6,Pcs.,640,3840
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/239,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,8,Pcs.,300,2400
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/239,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,3,Pcs.,480,1440
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/239,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,4.5,Pcs.,92.81,417.65
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/239,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,4.5,Pcs.,92.81,417.65
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/239,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,3,Pcs.,190,570
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/239,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,0.5,Pcs.,444.64,222.32
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/239,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Beauveria Culture Broth,PB0535,1,Ltr.,104.76,104.76
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/239,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Rhizo 1 LTR,PB0014,5,Pcs.,200,1000
SALES_INVOICE,10,2019-07-09 00:00:000,HRD/19-20/239,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,3,Pcs.,200,600
SALES_INVOICE,1,2019-05-04 00:00:000,HRD/19-20/24,PKSK S/D Nigohi Shahjahpur UP,CP0063,Patanjali Tricho 1 Kg,PB0019,8,BOX,1113.72,8909.76
SALES_INVOICE,2,2019-05-04 00:00:000,HRD/19-20/24,PKSK S/D Nigohi Shahjahpur UP,CP0063,Patanjali Fluorescens 1 Kg,PB0021,8,BOX,1113.72,8909.76
SALES_INVOICE,3,2019-05-04 00:00:000,HRD/19-20/24,PKSK S/D Nigohi Shahjahpur UP,CP0063,Patanjali Jaivik PROM 40 Kg,PB0914,180,Pcs.,640,115200
SALES_INVOICE,4,2019-05-04 00:00:000,HRD/19-20/24,PKSK S/D Nigohi Shahjahpur UP,CP0063,Patanjali Poshak 05 Kg,PB0004,200,Pcs.,200,40000
SALES_INVOICE,5,2019-05-04 00:00:000,HRD/19-20/24,PKSK S/D Nigohi Shahjahpur UP,CP0063,Patanjali Bio NPK 1 LTR,PB0104,2,BOX,1827,3654
SALES_INVOICE,6,2019-05-04 00:00:000,HRD/19-20/24,PKSK S/D Nigohi Shahjahpur UP,CP0063,Patanjali Jaivik PROM 10 Kg.,PB1337,25,Bag,170,4250
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/240,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,8,Pcs.,640,5120
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/240,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,8,Pcs.,300,2400
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/240,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,4,Pcs.,480,1920
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/240,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,6,Pcs.,92.81,556.86
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/240,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,6,Pcs.,92.81,556.86
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/240,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,4,Pcs.,190,760
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/240,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,1,Pcs.,444.64,444.64
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/240,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Metarhizium Culture Broth,PB0534,4,Ltr.,104.76,419.04
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/240,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,4,Pcs.,200,800
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/241,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,4,Pcs.,640,2560
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/241,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,8,Pcs.,300,2400
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/241,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,2,Pcs.,480,960
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/241,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,3,Pcs.,92.81,278.43
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/241,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,3,Pcs.,92.81,278.43
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/241,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,2,Pcs.,190,380
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/241,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,1,Pcs.,444.64,444.64
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/241,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Beauveria Culture Broth,PB0535,2,Ltr.,104.76,209.52
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/241,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Rhizo 1 LTR,PB0014,10,Pcs.,200,2000
SALES_INVOICE,10,2019-07-09 00:00:000,HRD/19-20/241,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,2,Pcs.,200,400
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,8,Pcs.,640,5120
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,12,Pcs.,300,3600
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,4,Pcs.,480,1920
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,6.5,Pcs.,92.81,603.27
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,6.5,Pcs.,92.81,603.27
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,4,Pcs.,190,760
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,2,Pcs.,444.64,889.28
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Beauveria Culture Broth,PB0535,2.5,Ltr.,104.76,261.9
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Rhizo 1 LTR,PB0014,10.5,Pcs.,200,2100
SALES_INVOICE,10,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,3,Pcs.,200,600
SALES_INVOICE,11,2019-07-09 00:00:000,HRD/19-20/242,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Nemakill 1 Kg,PB0022,0.5,Pcs.,84.38,42.19
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/243,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,4,Pcs.,640,2560
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/243,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,4,Pcs.,300,1200
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/243,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,2,Pcs.,480,960
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/243,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,4,Pcs.,92.81,371.24
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/243,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,4,Pcs.,92.81,371.24
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/243,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,2,Pcs.,190,380
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/243,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,1,Pcs.,444.64,444.64
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/243,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Beauveria Culture Broth,PB0535,2,Ltr.,104.76,209.52
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/243,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,2,Pcs.,200,400
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,20,Pcs.,640,12800
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,38,Pcs.,300,11400
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,9,Pcs.,480,4320
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,15.5,Pcs.,92.81,1438.56
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,15.5,Pcs.,92.81,1438.56
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,11,Pcs.,190,2090
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,1,Pcs.,444.64,444.64
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Beauveria Culture Broth,PB0535,9,Ltr.,104.76,942.84
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Rhizo 1 LTR,PB0014,45,Pcs.,190,8550
SALES_INVOICE,10,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,10,Pcs.,200,2000
SALES_INVOICE,11,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,5.1,Pcs.,444.64,2267.66
SALES_INVOICE,12,2019-07-09 00:00:000,HRD/19-20/244,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,ZSB Culture broth,PB0523,1,Ltr.,104.76,104.76
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/245,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,2,Pcs.,640,1280
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/245,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,2,Pcs.,300,600
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/245,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,2,Pcs.,92.81,185.62
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/245,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,2,Pcs.,92.81,185.62
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/245,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,2,Pcs.,190,380
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/245,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,1,Pcs.,200,200
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/245,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Nemakill 1 Kg,PB0022,1,Pcs.,84.38,84.38
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/245,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,0.6,Pcs.,444.63,266.78
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/245,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,ZSB Culture broth,PB0523,1,Ltr.,104.76,104.76
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/246,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,2,Pcs.,640,1280
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/246,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,2,Pcs.,300,600
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/246,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,2,Pcs.,92.81,185.62
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/246,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,2,Pcs.,92.81,185.62
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/246,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,2,Pcs.,190,380
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/246,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,1,Pcs.,200,200
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/246,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Nemakill 1 Kg,PB0022,1,Pcs.,84.38,84.38
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/246,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,0.6,Pcs.,444.63,266.78
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/246,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,ZSB Culture broth,PB0523,1,Ltr.,104.76,104.76
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/247,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,6,Pcs.,640,3840
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/247,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,12,Pcs.,300,3600
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/247,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,3,Pcs.,480,1440
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/247,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,4.5,Pcs.,92.81,417.65
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/247,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,4.5,Pcs.,92.81,417.65
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/247,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,3,Pcs.,190,570
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/247,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,3,Pcs.,200,600
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/247,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,1.5,Pcs.,444.63,666.95
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/247,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Rhizo 1 LTR,PB0014,15,Pcs.,190,2850
SALES_INVOICE,10,2019-07-09 00:00:000,HRD/19-20/247,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Beauveria Culture Broth,PB0535,3,Ltr.,104.76,314.28
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/248,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,10,Pcs.,640,6400
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/248,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,20,Pcs.,300,6000
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/248,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,5,Pcs.,480,2400
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/248,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,7.5,Pcs.,92.81,696.08
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/248,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,7.5,Pcs.,92.81,696.08
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/248,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,5,Pcs.,190,950
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/248,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,5,Pcs.,200,1000
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/248,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,2.5,Pcs.,444.63,1111.58
SALES_INVOICE,9,2019-07-09 00:00:000,HRD/19-20/248,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Rhizo 1 LTR,PB0014,25,Pcs.,190,4750
SALES_INVOICE,10,2019-07-09 00:00:000,HRD/19-20/248,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Beauveria Culture Broth,PB0535,5,Ltr.,104.76,523.8
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/249,Yoga Naturopathy P.T. & Res.Cent.Yoggram,CP0158,Sita Kit (25 Set of Soil Test Kit),PB0730,1,Pcs.,1355.93,1355.93
SALES_INVOICE,1,2019-05-06 00:00:000,HRD/19-20/25,AASTHA ENTERPRISES Roorke,PRT0211,PLASTIC-PET,PB0704,5240,Kgs.,22,115280
SALES_INVOICE,1,2019-07-09 00:00:000,HRD/19-20/250,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,34,Pcs.,640,21760
SALES_INVOICE,2,2019-07-09 00:00:000,HRD/19-20/250,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,34,Pcs.,300,10200
SALES_INVOICE,3,2019-07-09 00:00:000,HRD/19-20/250,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,5,Pcs.,480,2400
SALES_INVOICE,4,2019-07-09 00:00:000,HRD/19-20/250,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,34,Pcs.,92.81,3155.54
SALES_INVOICE,5,2019-07-09 00:00:000,HRD/19-20/250,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,34,Pcs.,92.81,3155.54
SALES_INVOICE,6,2019-07-09 00:00:000,HRD/19-20/250,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,29,Pcs.,190,5510
SALES_INVOICE,7,2019-07-09 00:00:000,HRD/19-20/250,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,17,Pcs.,200,3400
SALES_INVOICE,8,2019-07-09 00:00:000,HRD/19-20/250,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Neem Gold 1Ltr,PB0006,12.2,Pcs.,444.63,5424.49
